Status,Group ID,Block,Lot,No,Dir,Street,Suff,Group Address,Property Count,Funding ID,Core Phase,Decision,Start,Date Demo Finish,Neighborhood,Projected Release to contractor,Deconstruction,neighborhood_2,status_2
Due Process,3437,1505,52,1423,N,MILTON,AVE,1417-29 N MILTON AVE,7,,NA,Raze After Due Process,,,BEREA,FY19Q4,N,BEREA,FY20
Due Process,3437,1505,55,1417,N,MILTON,AVE,1417-29 N MILTON AVE,7,,NA,Raze After Due Process,,,BEREA,FY19Q4,N,BEREA,FY20
Final/Full Demo Complete,3444,1501,32,1403,N,CHESTER,ST,1403 & 1405 N CHESTER  STREET,2,PLN-380,NA,Emergency Full Demolition,7/22/18,9/11/18,BROADWAY EAST,,N,BROADWAY EAST,Completed
Final/Full Demo Complete,3444,1501,31,1405,N,CHESTER,ST,1403 & 1405 N CHESTER  STREET,2,PLN-380,NA,Emergency Full Demolition,7/22/18,9/11/18,BROADWAY EAST,,N,BROADWAY EAST,Completed
Final/Full Demo Complete,3447,279,2,1505,,MCHENRY,ST,1505   MCHENRY STREET,1,PLN-380,NA,Emergency Full Demolition,7/24/18,12/4/18,NEW SOUTHWEST/MOUNT CLARE,FY19Q2,N,NEW SOUTHWEST/MOUNT CLARE,Completed
Final/Full Demo Complete,3451,127,14,501,N,CARROLLTON,AVE,501 N CARROLLTON ave,1,PLN-262,NA,Emergency Full Demolition,7/25/18,9/19/18,HARLEM PARK,,N,HARLEM PARK,Completed
Start Demo - Full,3455,2170A,39,2600,W,FAIRMOUNT,AVE,2600 W FAIRMOUNT AVE,1,PLN-380,NA,Emergency Full Demolition,7/26/18,,SHIPLEY HILL,FY19Q2,N,SHIPLEY HILL,Started but not complete
Utility cut /Enviro. Insp.,3458,1416,35,250,S,EDEN,ST,250 S EDEN ,1,PLN-390,NA,Raze After Due Process,,,WASHINGTON HILL,FY19Q4,N,WASHINGTON HILL,FY20
Final/Full Demo Complete,3461,1157,37,929,E,PRESTON,ST,929 E PRESTON ST,1,PLN-380,NA,Emergency Full Demolition,7/27/18,11/30/18,JOHNSTON SQUARE,FY19Q2,N,JOHNSTON SQUARE,Completed
Utility cut /Enviro. Insp.,3464,3403,45,2233,N,FULTON,AVE,2233 N FULTON AVE,1,,NA,Raze After Due Process,,,PENN NORTH,FY19Q3,N,PENN NORTH,FY20
DEMO Prep,3466,1158,3,1205,,ENSOR,ST,1201-1221   ENSOR ,11,,NA,Raze After Due Process,,,OLIVER,FY19Q4,N,OLIVER,FY20
DEMO Prep,3466,1158,6,1211,,ENSOR,ST,1201-1221   ENSOR ,11,,NA,Raze After Due Process,,,OLIVER,FY19Q4,N,OLIVER,FY20
DEMO Prep,3466,1158,9,1217,,ENSOR,ST,1201-1221   ENSOR ,11,,NA,Raze After Due Process,,,OLIVER,FY19Q4,N,OLIVER,FY20
DEMO Prep,3466,1158,11,1221,,ENSOR,ST,1201-1221   ENSOR ,11,,NA,Raze After Due Process,,,OLIVER,FY19Q4,N,OLIVER,FY20
DEMO Prep,3466,1158,1,1201,,ENSOR,ST,1201-1221   ENSOR ,11,,NA,Raze After Due Process,,,OLIVER,FY19Q4,N,OLIVER,FY20
DEMO Prep,3466,1158,4,1207,,ENSOR,ST,1201-1221   ENSOR ,11,,NA,Raze After Due Process,,,OLIVER,FY19Q4,N,OLIVER,FY20
DEMO Prep,3466,1158,7,1213,,ENSOR,ST,1201-1221   ENSOR ,11,,NA,Raze After Due Process,,,OLIVER,FY19Q4,N,OLIVER,FY20
DEMO Prep,3466,1158,10,1219,,ENSOR,ST,1201-1221   ENSOR ,11,,NA,Raze After Due Process,,,OLIVER,FY19Q4,N,OLIVER,FY20
DEMO Prep,3466,1158,2,1203,,ENSOR,ST,1201-1221   ENSOR ,11,,NA,Raze After Due Process,,,OLIVER,FY19Q4,N,OLIVER,FY20
DEMO Prep,3466,1158,5,1209,,ENSOR,ST,1201-1221   ENSOR ,11,,NA,Raze After Due Process,,,OLIVER,FY19Q4,N,OLIVER,FY20
DEMO Prep,3466,1158,8,1215,,ENSOR,ST,1201-1221   ENSOR ,11,,NA,Raze After Due Process,,,OLIVER,FY19Q4,N,OLIVER,FY20
Utility cut /Enviro. Insp.,3473,3814,44,2112,,GREENMOUNT,AVE,2112   GREENMOUNT AVE,1,,NA,Full Demolition,,,BARCLAY,FY20Q1,N,BARCLAY,FY20
Utility cut /Enviro. Insp.,3476,1463,3,1705,N,PATTERSON PARK,AVE,1705 N PATTERSON PARK AVE,1,,NA,Raze After Due Process,,,BROADWAY EAST,FY19Q4,N,BROADWAY EAST,FY20
DEMO Prep,3477,1157,38,927,E,PRESTON,ST,927   E PRESTON STREET,1,,NA,Full Demolition,,,JOHNSTON SQUARE,FY20Q1,N,JOHNSTON SQUARE,FY20
Utility cut /Enviro. Insp.,3480,3408,47,2508,,FRANCIS,ST,2508   FRANCIS STREET,1,,NA,Raze After Due Process,,,PENN NORTH,FY19,N,PENN NORTH,FY20
Due Process,3482,5343,15,2912,,MARKLEY,AVE,2912    MARKLEY AVE,1,,NA,Raze After Due Process,,,LAURAVILLE,FY19Q4,N,LAURAVILLE,FY20
Due Process,3483,1237,6,926,E,MONUMENT,ST,926 E MONUMENT ST,1,,NA,Raze After Due Process,,,OLDTOWN,FY19Q4,N,OLDTOWN,FY20
Utility cut /Enviro. Insp.,3484,1477,105,1713,,CRYSTAL,AVE,1709-1713   CRYSTAL AVE,3,,NA,Raze After Due Process,,,BROADWAY EAST,FY19Q4,N,BROADWAY EAST,FY20
Utility cut /Enviro. Insp.,3484,1477,103,1709,,CRYSTAL,AVE,1709-1713   CRYSTAL AVE,3,,NA,Raze After Due Process,,,BROADWAY EAST,FY19Q4,N,BROADWAY EAST,FY20
Utility cut /Enviro. Insp.,3484,1477,104,1711,,CRYSTAL,AVE,1709-1713   CRYSTAL AVE,3,,NA,Raze After Due Process,,,BROADWAY EAST,FY19Q4,N,BROADWAY EAST,FY20
Utility cut /Enviro. Insp.,3485,224,15,1936,,FREDERICK,AVE,1936   FREDERICK AVE,1,PLN-262,NA,Raze After Due Process,,,BOOTH-BOYD,FY19Q4,N,BOOTH-BOYD,FY20
Final/Full Demo Complete,3488,2178,22,2625,,HAFER,ST,2625   HAFER ST,1,EMG-261,NA,Emergency Full Demolition,8/9/18,12/13/18,SHIPLEY HILL,FY19Q2,N,SHIPLEY HILL,Completed
Due Process,3489,321,40,549,,PRESSTMAN,ST,0545 - 0549  PRESSTMAN ST,3,,NA,Full Demolition,,,,FY20Q1,N,DRUID HEIGHTS,FY20
Due Process,3489,321,38,545,,PRESSTMAN,ST,0545 - 0549  PRESSTMAN ST,3,,NA,Full Demolition,,,,FY20Q1,N,DRUID HEIGHTS,FY20
Due Process,3489,321,39,547,,PRESSTMAN,ST,0545 - 0549  PRESSTMAN ST,3,,NA,Full Demolition,,,,FY20Q1,N,DRUID HEIGHTS,FY20
Land Resources,3491,155,60,1109,,SARAH ANN,ST,1109  SARAH ANN ST,1,,NA,Raze After Due Process,,,,FY19Q4,N,POPPLETON,FY20
Utility cut /Enviro. Insp.,3493,5216,27,4722,,IVANHOE,AVE,4722  IVANHOE AVE,1,,NA,Raze After Due Process,,,,FY19Q4,N,WRENLANE,FY20
Hold,3494,4094,17,1142,,MONTPELIER,ST,1142  MONTPELIER ST,1,,NA,Raze After Due Process,,,,,N,BETTER WAVERLY,on hold
Utility cut /Enviro. Insp.,3495,1604,48,2006,E,MADISON,ST,2006 E MADISON ST,1,ProjectCore(19),NA,Full Demolition,,,,FY20Q1,Y,MIDDLE EAST,FY20
Start Demo - Full,3498,124,11,520,N,CALHOUN,ST,"520, 524 N CALHOUN STREET",2,EMG-261,NA,Emergency Full Demolition,8/23/18,,HARLEM PARK,FY19Q2,N,HARLEM PARK,Started but not complete
Start Demo - Full,3498,124,13,524,N,CALHOUN,ST,"520, 524 N CALHOUN STREET",2,EMG-261,NA,Emergency Full Demolition,8/23/18,,HARLEM PARK,FY19Q2,N,HARLEM PARK,Started but not complete
Final/Full Demo Complete,3500,1473,23,1645,N,PATTERSON PARK,AVE,1645 N PATTERSON PARK AVE,1,EMG-261,NA,Full Demolition,8/17/18,1/30/19,BROADWAY EAST,FY19Q2,N,BROADWAY EAST,Completed
Final/Full Demo Complete,3501,247,29,1414,W,PRATT,ST,1414 W PRATT street,1,EMG-261,NA,Emergency Full Demolition,8/18/18,11/2/18,UNION SQUARE,FY19Q2,N,UNION SQUARE,Completed
Final/Full Demo Complete,3503,1125,84,1527,N,SPRING,ST,1525-1527  N SPRING STREET,2,EMG-261,NA,Emergency Full Demolition,8/27/18,11/23/18,OLIVER,FY19Q2,N,OLIVER,Completed
Final/Full Demo Complete,3503,1125,85,1525,N,SPRING,ST,1525-1527  N SPRING STREET,2,EMG-261,NA,Emergency Full Demolition,8/27/18,11/23/18,OLIVER,FY19Q2,N,OLIVER,Completed
Land Resources,3505,199,38,14,N,STOCKTON,ST,0014 N STOCKTON ST,1,,NA,Full Demolition,,,,FY20Q3,N,POPPLETON,FY20
Final/Full Demo Complete,3510,181,11,1521,W,LEXINGTON,ST,1515-1521 W LEXINGTON AVE,4,EMG-261,NA,Emergency Full Demolition,8/25/18,12/4/18,FRANKLIN SQUARE,FY19Q2,N,FRANKLIN SQUARE,Completed
Final/Full Demo Complete,3510,181,8,1515,W,LEXINGTON,ST,1515-1521 W LEXINGTON AVE,4,EMG-261,NA,Emergency Full Demolition,8/25/18,12/4/18,FRANKLIN SQUARE,FY19Q2,N,FRANKLIN SQUARE,Completed
Final/Full Demo Complete,3510,181,9,1517,W,LEXINGTON,ST,1515-1521 W LEXINGTON AVE,4,EMG-261,NA,Emergency Full Demolition,8/25/18,12/4/18,FRANKLIN SQUARE,FY19Q2,N,FRANKLIN SQUARE,Completed
Final/Full Demo Complete,3510,181,10,1519,W,LEXINGTON,ST,1515-1521 W LEXINGTON AVE,4,EMG-261,NA,Emergency Full Demolition,8/25/18,12/4/18,FRANKLIN SQUARE,FY19Q2,N,FRANKLIN SQUARE,Completed
Final/Full Demo Complete,3511,3,10,1818,N,FULTON,AVE,"1818,20,22 N FULTON AVE",3,,NA,demo garages,8/29/18,8/31/18,,FY19Q3,N,SANDTOWN-WINCHESTER,Completed
Final/Full Demo Complete,3511,3,10,1818,N,FULTON,AVE,"1818,20,22 N FULTON AVE",3,,NA,demo garages,8/29/18,8/31/18,SANDTOWN-WINCHESTER,FY19Q3,N,SANDTOWN-WINCHESTER,Completed
Final/Full Demo Complete,3511,3,11,1820,N,FULTON,AVE,"1818,20,22 N FULTON AVE",3,,NA,demo garages,8/29/18,8/31/18,,FY19Q3,N,SANDTOWN-WINCHESTER,Completed
Final/Full Demo Complete,3511,3,11,1820,N,FULTON,AVE,"1818,20,22 N FULTON AVE",3,,NA,demo garages,8/29/18,8/31/18,SANDTOWN-WINCHESTER,FY19Q3,N,SANDTOWN-WINCHESTER,Completed
Final/Full Demo Complete,3511,3,12,1822,N,FULTON,AVE,"1818,20,22 N FULTON AVE",3,,NA,demo garages,8/29/18,8/31/18,,FY19Q3,N,SANDTOWN-WINCHESTER,Completed
Final/Full Demo Complete,3511,3,12,1822,N,FULTON,AVE,"1818,20,22 N FULTON AVE",3,,NA,demo garages,8/29/18,8/31/18,SANDTOWN-WINCHESTER,FY19Q3,N,SANDTOWN-WINCHESTER,Completed
Utility cut /Enviro. Insp.,3513,61,23,1615,,RIGGS,AVE,1615   RIGGS AVE,1,,NA,Raze After Due Process,,,SANDTOWN-WINCHESTER,FY19Q3,N,SANDTOWN-WINCHESTER,FY20
Start Demo - Full,3516,3408,50,2502,,FRANCIS,ST,2500-2502   FRANCIS ST,2,EMG-261,NA,Emergency Full Demolition,8/29/18,,PENN NORTH,FY19Q3,N,PENN NORTH,Started but not complete
Start Demo - Full,3516,3408,51,2500,,FRANCIS,ST,2500-2502   FRANCIS ST,2,EMG-261,NA,Emergency Full Demolition,8/29/18,,PENN NORTH,FY19Q3,N,PENN NORTH,Started but not complete
Due Process,3523,1454,7,2412,E,LAFAYETTE,AVE,2412-2418 E LAFAYETTE ,4,,NA,Raze After Due Process,,,BROADWAY EAST,FY19Q4,N,BROADWAY EAST,FY20
Due Process,3523,1454,8,2414,E,LAFAYETTE,AVE,2412-2418 E LAFAYETTE ,4,,NA,Raze After Due Process,,,BROADWAY EAST,FY19Q4,N,BROADWAY EAST,FY20
Due Process,3523,1454,10,2418,E,LAFAYETTE,AVE,2412-2418 E LAFAYETTE ,4,,NA,Raze After Due Process,,,BROADWAY EAST,FY19Q4,N,BROADWAY EAST,FY20
Due Process,3523,1454,9,2416,E,LAFAYETTE,AVE,2412-2418 E LAFAYETTE ,4,,NA,Raze After Due Process,,,BROADWAY EAST,FY19Q4,N,BROADWAY EAST,FY20
Final/Full Demo Complete,3524,4127,53,1741,,CARSWELL,ST,1741-1743   CARSWELL ST.,2,EMG-261,NA,Emergency Full Demolition,9/10/18,12/12/18,COLDSTREAM HOMESTEAD MONTEBELL,FY19Q2,N,COLDSTREAM HOMESTEAD MONTEBELL,Completed
Final/Full Demo Complete,3524,4127,52,1743,,CARSWELL,ST,1741-1743   CARSWELL ST.,2,EMG-261,NA,Emergency Full Demolition,9/10/18,12/12/18,COLDSTREAM HOMESTEAD MONTEBELL,FY19Q2,N,COLDSTREAM HOMESTEAD MONTEBELL,Completed
Utility cut /Enviro. Insp.,3525,179,17,123,N,FULTON,AVE,123  N FULTON AVENUE,1,PLN-390,NA,Raze After Due Process,,,FRANKLIN SQUARE,FY19Q4,N,FRANKLIN SQUARE,FY20
Utility cut /Enviro. Insp.,3526,49,57,1914,,RIGGS,AVE,1914 - 1916   RIGGS ,2,,NA,Raze After Due Process,,,BRIDGEVIEW/GREENLAWN,FY19Q4,N,BRIDGEVIEW/GREENLAWN,FY20
Utility cut /Enviro. Insp.,3526,49,56,1916,,RIGGS,AVE,1914 - 1916   RIGGS ,2,,NA,Raze After Due Process,,,BRIDGEVIEW/GREENLAWN,FY19Q4,N,BRIDGEVIEW/GREENLAWN,FY20
Final/Full Demo Complete,3527,58,94,1030,,APPLETON,ST,1030   APPLETON street,1,EMG-261,NA,Emergency Full Demolition,9/10/18,11/28/18,MIDTOWN-EDMONDSON,FY19Q2,N,MIDTOWN-EDMONDSON,Completed
Final/Full Demo Complete,3528,4171,156,1925,N,COLLINGTON,AVE,1925 N COLLINGTON AVENUE,1,EMG-261,NA,Emergency Full Demolition,9/17/18,11/21/18,SOUTH CLIFTON PARK,FY19Q2,N,SOUTH CLIFTON PARK,Completed
Final/Full Demo Complete,3535,303,49,506,,GOLD,ST,502-506   GOLD  STREET,3,EMG-261,NA,Emergency Full Demolition,9/11/18,11/7/18,DRUID HEIGHTS,FY19Q2,N,DRUID HEIGHTS,Completed
Final/Full Demo Complete,3535,303,48,504,,GOLD,ST,502-506   GOLD  STREET,3,EMG-261,NA,Emergency Full Demolition,9/11/18,11/7/18,DRUID HEIGHTS,FY19Q2,N,DRUID HEIGHTS,Completed
Final/Full Demo Complete,3535,303,47,502,,GOLD,ST,502-506   GOLD  STREET,3,EMG-261,NA,Emergency Full Demolition,9/11/18,11/7/18,DRUID HEIGHTS,FY19Q2,N,DRUID HEIGHTS,Completed
Final/Full Demo Complete,3538,0055D,23,1107,,WINCHESTER,ST,1105-1107    WINCHESTER  STREET,2,EMG-261,NA,Emergency Full Demolition,9/12/18,11/2/18,SANDTOWN-WINCHESTER,FY19Q2,N,SANDTOWN-WINCHESTER,Completed
Final/Full Demo Complete,3538,0055D,22,1105,,WINCHESTER,ST,1105-1107    WINCHESTER  STREET,2,EMG-261,NA,Emergency Full Demolition,9/12/18,11/2/18,SANDTOWN-WINCHESTER,FY19Q2,N,SANDTOWN-WINCHESTER,Completed
Final/Full Demo Complete,3543,1464,58,1704,N,PORT,ST,1702-1704 N PORT ST,2,EMG-261,NA,Emergency Full Demolition,9/17/18,11/14/18,BROADWAY EAST,FY19Q2,N,BROADWAY EAST,Completed
Final/Full Demo Complete,3543,1464,57,1702,N,PORT,ST,1702-1704 N PORT ST,2,EMG-261,NA,Emergency Full Demolition,9/17/18,11/14/18,BROADWAY EAST,FY19Q2,N,BROADWAY EAST,Completed
Due Process,3549,0055D,25,1111,,WINCHESTER,ST,1109 - 1115  WINCHESTER ST,4,,NA,Full Demolition,,,,FY20Q2,N,SANDTOWN-WINCHESTER,FY20
Due Process,3549,0055D,27,1115,,WINCHESTER,ST,1109 - 1115  WINCHESTER ST,4,,NA,Full Demolition,,,,FY20Q2,N,SANDTOWN-WINCHESTER,FY20
Due Process,3549,0055D,24,1109,,WINCHESTER,ST,1109 - 1115  WINCHESTER ST,4,,NA,Full Demolition,,,,FY20Q2,N,SANDTOWN-WINCHESTER,FY20
Due Process,3549,0055D,26,1113,,WINCHESTER,ST,1109 - 1115  WINCHESTER ST,4,,NA,Full Demolition,,,,FY20Q2,N,SANDTOWN-WINCHESTER,FY20
Final/Full Demo Complete,3552,276,49,1704,,RAMSAY,ST,1704   RAMSAY STREET,1,EMG-261,NA,Emergency Full Demolition,9/20/18,12/3/18,NEW SOUTHWEST/MOUNT CLARE,FY19Q3,N,NEW SOUTHWEST/MOUNT CLARE,Started but not complete
Utility cut /Enviro. Insp.,3555,41,37,1151,N,FULTON,AVE,1151-1153 N Fulton AVE,2,,NA,Raze After Due Process,,,SANDTOWN-WINCHESTER,FY19Q4,N,SANDTOWN-WINCHESTER,FY20
Utility cut /Enviro. Insp.,3555,41,36,1153,N,FULTON,AVE,1151-1153 N Fulton AVE,2,,NA,Raze After Due Process,,,SANDTOWN-WINCHESTER,FY19Q4,N,SANDTOWN-WINCHESTER,FY20
Hold,3556,3326,33,2703,,HILLDALE,AVE,2703   HILLDALE AVE,1,,NA,Raze After Due Process,,,PARK CIRCLE,FY19Q4,N,PARK CIRCLE,on hold
Final/Full Demo Complete,3563,20,30,1803,,BAKER,ST,1801-1803   BAKER st,2,EMG-261,NA,Emergency Full Demolition,9/20/18,12/17/18,SANDTOWN-WINCHESTER,FY19Q2,N,SANDTOWN-WINCHESTER,Completed
Final/Full Demo Complete,3563,20,29,1801,,BAKER,ST,1801-1803   BAKER st,2,EMG-261,NA,Emergency Full Demolition,9/20/18,12/17/18,SANDTOWN-WINCHESTER,FY19Q2,N,SANDTOWN-WINCHESTER,Completed
Due Process,3564,212,23,1623,,FREDERICK,AVE,1623   FREDERICK AVE,1,,NA,Raze After Due Process,,,UNION SQUARE,FY20Q1,N,UNION SQUARE,FY20
Remediation,3573,4623,1,3100,,VIRGINIA,AVE,3100 - 3122  VIRGINIA AVE,12,PH MRA_ 163,NA,Full Demolition,,,,FY19Q4,Y,CENTRAL PARK HEIGHTS,FY20
Remediation,3573,4623,4,3106,,VIRGINIA,AVE,3100 - 3122  VIRGINIA AVE,12,PH MRA_ 163,NA,Full Demolition,,,,FY19Q4,Y,CENTRAL PARK HEIGHTS,FY20
Remediation,3573,4623,7,3112,,VIRGINIA,AVE,3100 - 3122  VIRGINIA AVE,12,PH MRA_ 163,NA,Full Demolition,,,,FY19Q4,Y,CENTRAL PARK HEIGHTS,FY20
Remediation,3573,4623,10,3118,,VIRGINIA,AVE,3100 - 3122  VIRGINIA AVE,12,PH MRA_ 163,NA,Full Demolition,,,,FY19Q4,Y,CENTRAL PARK HEIGHTS,FY20
Remediation,3573,4623,2,3102,,VIRGINIA,AVE,3100 - 3122  VIRGINIA AVE,12,PH MRA_ 163,NA,Full Demolition,,,,FY19Q4,Y,CENTRAL PARK HEIGHTS,FY20
Remediation,3573,4623,5,3108,,VIRGINIA,AVE,3100 - 3122  VIRGINIA AVE,12,PH MRA_ 163,NA,Full Demolition,,,,FY19Q4,Y,CENTRAL PARK HEIGHTS,FY20
Remediation,3573,4623,3,3104,,VIRGINIA,AVE,3100 - 3122  VIRGINIA AVE,12,PH MRA_ 163,NA,Full Demolition,,,,FY19Q4,Y,CENTRAL PARK HEIGHTS,FY20
Remediation,3573,4623,6,3110,,VIRGINIA,AVE,3100 - 3122  VIRGINIA AVE,12,PH MRA_ 163,NA,Full Demolition,,,,FY19Q4,Y,CENTRAL PARK HEIGHTS,FY20
Remediation,3573,4623,8,3114,,VIRGINIA,AVE,3100 - 3122  VIRGINIA AVE,12,PH MRA_ 163,NA,Full Demolition,,,,FY19Q4,Y,CENTRAL PARK HEIGHTS,FY20
Remediation,3573,4623,9,3116,,VIRGINIA,AVE,3100 - 3122  VIRGINIA AVE,12,PH MRA_ 163,NA,Full Demolition,,,,FY19Q4,Y,CENTRAL PARK HEIGHTS,FY20
Remediation,3573,4623,11,3120,,VIRGINIA,AVE,3100 - 3122  VIRGINIA AVE,12,PH MRA_ 163,NA,Full Demolition,,,,FY19Q4,Y,CENTRAL PARK HEIGHTS,FY20
Remediation,3573,4623,12,3122,,VIRGINIA,AVE,3100 - 3122  VIRGINIA AVE,12,PH MRA_ 163,NA,Full Demolition,,,,FY19Q4,Y,CENTRAL PARK HEIGHTS,FY20
Due Process,3574,3003,70,3015,,HERBERT,ST,3013 - 3033  HERBERT ST,9,,NA,Full Demolition,,,,FY20Q1,N,WALBROOK,FY20
Due Process,3574,3003,71,3017,,HERBERT,ST,3013 - 3033  HERBERT ST,9,,NA,Full Demolition,,,,FY20Q1,N,WALBROOK,FY20
Due Process,3574,3003,73,3021,,HERBERT,ST,3013 - 3033  HERBERT ST,9,,NA,Full Demolition,,,,FY20Q1,N,WALBROOK,FY20
Due Process,3574,3003,74,3031,,HERBERT,ST,3013 - 3033  HERBERT ST,9,,NA,Full Demolition,,,,FY20Q1,N,WALBROOK,FY20
Due Process,3574,3003,69,3013,,HERBERT,ST,3013 - 3033  HERBERT ST,9,,NA,Full Demolition,,,,FY20Q1,N,WALBROOK,FY20
Due Process,3574,3003,72,3019,,HERBERT,ST,3013 - 3033  HERBERT ST,9,,NA,Full Demolition,,,,FY20Q1,N,WALBROOK,FY20
Due Process,3574,3003,073B,3027,,HERBERT,ST,3013 - 3033  HERBERT ST,9,,NA,Full Demolition,,,,FY20Q1,N,WALBROOK,FY20
Due Process,3574,3003,073A,3023,,HERBERT,ST,3013 - 3033  HERBERT ST,9,,NA,Full Demolition,,,,FY20Q1,N,WALBROOK,FY20
Due Process,3574,3003,75,3033,,HERBERT,ST,3013 - 3033  HERBERT ST,9,,NA,Full Demolition,,,,FY20Q1,N,WALBROOK,FY20
Due Process,3575,3406,37,2456,,WOODBROOK,AVE,2452 - 2456  WOODBROOK AVE,3,,NA,Full Demolition,,,,FY20Q1,N,PENN NORTH,FY20
Due Process,3575,3406,35,2452,,WOODBROOK,AVE,2452 - 2456  WOODBROOK AVE,3,,NA,Full Demolition,,,,FY20Q1,N,PENN NORTH,FY20
Due Process,3575,3406,36,2454,,WOODBROOK,AVE,2452 - 2456  WOODBROOK AVE,3,,NA,Full Demolition,,,,FY20Q1,N,PENN NORTH,FY20
Due Process,3587,1161,37,1210,N,EDEN,ST,1208-1210 N EDEN STREET,2,,NA,Raze After Due Process,,,OLIVER,FY19Q4,N,OLIVER,FY20
Due Process,3587,1161,38,1208,N,EDEN,ST,1208-1210 N EDEN STREET,2,,NA,Raze After Due Process,,,OLIVER,FY19Q4,N,OLIVER,FY20
Utility cut /Enviro. Insp.,3589,2163,15,120,N,WHEELER,AVE,118-120   WHEELER  AVENUE,2,,NA,Raze After Due Process,,,PENROSE/FAYETTE STREET OUTREAC,FY19Q4,N,PENROSE/FAYETTE STREET OUTREAC,FY20
Utility cut /Enviro. Insp.,3589,2163,14,118,N,WHEELER,AVE,118-120   WHEELER  AVENUE,2,,NA,Raze After Due Process,,,PENROSE/FAYETTE STREET OUTREAC,FY19Q4,N,PENROSE/FAYETTE STREET OUTREAC,FY20
Final/Full Demo Complete,3593,1117,30,1519,E,LANVALE,ST,1519 E LANVALE Street,1,EMG-261,NA,Emergency Full Demolition,10/12/18,1/23/19,OLIVER,FY19Q2,N,OLIVER,Completed
Utility cut /Enviro. Insp.,3594,2199H,2,118,S,HILTON,ST,0118 S HILTON ST,1,,NA,Raze After Due Process,,,,FY19Q4,N,SAINT JOSEPHS,FY20
Due Process,3595,129,68,911,,BENNETT,PL,911-913   BENNET PLACE,2,,NA,Raze After Due Process,,,HARLEM PARK,FY20Q3,N,HARLEM PARK,FY20
Due Process,3595,129,69,913,,BENNETT,PL,911-913   BENNET PLACE,2,,NA,Raze After Due Process,,,HARLEM PARK,FY20Q3,N,HARLEM PARK,FY20
Final/Full Demo Complete,3600,101,15,728,N,CAREY,ST,728 N CAREY STREET,1,EMG-261,NA,Emergency Full Demolition,10/18/18,12/4/18,HARLEM PARK,,N,HARLEM PARK,Completed
Due Process,3601,0055D,42,1131,N,CARROLLTON,AVE,1121-1131 N CARROLLTON AVE,6,,NA,Raze After Due Process,,,SANDTOWN-WINCHESTER,FY20Q3,N,SANDTOWN-WINCHESTER,FY20
Due Process,3601,0055D,44,1127,N,CARROLLTON,AVE,1121-1131 N CARROLLTON AVE,6,,NA,Raze After Due Process,,,SANDTOWN-WINCHESTER,FY20Q3,N,SANDTOWN-WINCHESTER,FY20
Due Process,3601,0055D,43,1129,N,CARROLLTON,AVE,1121-1131 N CARROLLTON AVE,6,,NA,Raze After Due Process,,,SANDTOWN-WINCHESTER,FY20Q3,N,SANDTOWN-WINCHESTER,FY20
Due Process,3601,0055D,46,1123,N,CARROLLTON,AVE,1121-1131 N CARROLLTON AVE,6,,NA,Raze After Due Process,,,SANDTOWN-WINCHESTER,FY20Q3,N,SANDTOWN-WINCHESTER,FY20
Due Process,3601,0055D,47,1121,N,CARROLLTON,AVE,1121-1131 N CARROLLTON AVE,6,,NA,Raze After Due Process,,,SANDTOWN-WINCHESTER,FY20Q3,N,SANDTOWN-WINCHESTER,FY20
Due Process,3601,0055D,45,1125,N,CARROLLTON,AVE,1121-1131 N CARROLLTON AVE,6,,NA,Raze After Due Process,,,SANDTOWN-WINCHESTER,FY20Q3,N,SANDTOWN-WINCHESTER,FY20
Due Process,3604,123,35,531,N,GILMOR,ST,0531 N GILMOR ST,1,,NA,Full Demolition,,,,FY20Q1,N,HARLEM PARK,FY20
Final/Full Demo Complete,3607,112,30,1309,,HARLEM,AVE,1309   HARLEM  AVE,1,EMG-261,NA,Emergency Full Demolition,10/25/18,1/4/19,HARLEM PARK,FY19Q2,N,HARLEM PARK,Completed
Due Process,3608,0055C,1,1101,N,CAREY,ST,1101-1107 N CAREY STREET,4,,NA,Raze After Due Process,,,SANDTOWN-WINCHESTER,FY19Q4,N,SANDTOWN-WINCHESTER,FY20
Due Process,3608,0055C,3,1105,N,CAREY,ST,1101-1107 N CAREY STREET,4,,NA,Raze After Due Process,,,SANDTOWN-WINCHESTER,FY19Q4,N,SANDTOWN-WINCHESTER,FY20
Due Process,3608,0055C,4,1107,N,CAREY,ST,1101-1107 N CAREY STREET,4,,NA,Raze After Due Process,,,SANDTOWN-WINCHESTER,FY19Q4,N,SANDTOWN-WINCHESTER,FY20
Due Process,3608,0055C,2,1103,N,CAREY,ST,1101-1107 N CAREY STREET,4,,NA,Raze After Due Process,,,SANDTOWN-WINCHESTER,FY19Q4,N,SANDTOWN-WINCHESTER,FY20
Final/Full Demo Complete,3616,2382,50,915,N,DUKELAND,ST,915 N DUKELAND ST.,1,,NA,demo garages,10/30/18,11/1/18,MOSHER,,N,MOSHER,Completed
Utility cut /Enviro. Insp.,3620,19,45,1501,,APPLETON,ST,1501  APPLETON ST,1,PLN-390,NA,Raze After Due Process,,,,FY19Q4,N,EASTERWOOD,FY20
HABC,3624,3322,15,3828,,PARK HEIGHTS,AVE,3828-3830  PARK HEIGHTS Ave,2,,NA,Full Demolition,,,PARK CIRCLE,FY20Q3,N,PARK CIRCLE,FY20
